,business_id,date,likes,text,type,user_id
106,POabgnQCv-GgefKBD2BZoQ,,,,,
107,Mpn6AsGRp_3q00Mzjt-pVA,,,,,
108,r3QvCj1tsgASA90GBU3eVg,2015-12-13,0.0,"Outstanding Jerusalem artichoke soup on their Xmas menu, at the moment :-)",tip,RvyBcMVefE8BADMo0Dl48Q
109,nqZXFkRTH_vsGvOzRVWI8g,,,,,
110,u-JyVztsrx2f9sZKm5FvWQ,2015-12-04,0.0,Comfortably the worst restaurant in the city. Avoid.,tip,RvyBcMVefE8BADMo0Dl48Q
111,2Yd7GEhU7uqzraztlLpWKQ,2012-08-19,0.0,"Afternoon pints and football on the tv. Is this what we used to do, before the Lympics?",tip,L1Gtm7ovUSb98XG1P19oNw
112,2Yd7GEhU7uqzraztlLpWKQ,2012-05-13,0.0,Multiple games of football on offer here. Much laughter from the Scottish clientele.,tip,L1Gtm7ovUSb98XG1P19oNw
113,-rwVxBOV0VNXB12of1N6hg,2011-07-16,0.0,£21 three course meal is your best bet,tip,zt7Yfeld6yR_bD4EKaOMjQ
114,-rwVxBOV0VNXB12of1N6hg,2010-07-31,0.0,Words cannot describe how fantastic this food was!,tip,q6-XUsL3dg9zi2-2b60Lbg
115,BMrC7D5ApOsxPGY_oqn7-w,2011-06-15,0.0,"Great Hotel, perfect location, free wifi but no parking.",tip,dSU5b2e9oB06ygbqGcvipw
116,XbTQWKfOaFmg9Q8p9q3iSQ,,,,,
117,xFz5u2Tgv1RYmqYZ9kUFFQ,2011-04-30,0.0,Good beer but a bit foosty.,tip,iAmfOFxBkFNrgHfT0rRmoA
118,xFz5u2Tgv1RYmqYZ9kUFFQ,2011-10-11,0.0,Avoid at all costs!!!! American bar man who is full of himself! Power hungry little man,tip,qXLte7ikUM-__NHU5RaUgg
119,xFz5u2Tgv1RYmqYZ9kUFFQ,2011-10-11,0.0,Elite Event - done! Time for some house special Islay gin.,tip,wx12_24dFiL1Pc0H_PygLw
120,xFz5u2Tgv1RYmqYZ9kUFFQ,2012-02-02,0.0,Winter beer festival... Can't go wrong.,tip,L1Gtm7ovUSb98XG1P19oNw
121,xFz5u2Tgv1RYmqYZ9kUFFQ,2012-07-07,0.0,The bar keep is a Chinese girl from Texas!,tip,AEeQ7YgjLKdJ2b2y5_9a6w
122,xFz5u2Tgv1RYmqYZ9kUFFQ,2012-08-20,0.0,Excellent sellection of cask ales & friendly knowledgable bartender.,tip,eyjqD5kaAvtC1uGCMS-Yyg
123,xFz5u2Tgv1RYmqYZ9kUFFQ,2013-01-17,0.0,Shockingly large whisky selection including some sought after rares. I didn't check if they actually had them at £35 a shot ...,tip,6nCQKmQF2l8pi-OH2MCJBA
124,xFz5u2Tgv1RYmqYZ9kUFFQ,2013-09-14,0.0,"Try the Black Isle Organic beer. Dark, smooth and creamy!",tip,vBZtYQU5t19g151bh3TyCQ
125,xFz5u2Tgv1RYmqYZ9kUFFQ,2014-05-15,0.0,Still one Alechemy on tap.,tip,M4MVVzNPZHiJdnNvWjL8VQ
126,xFz5u2Tgv1RYmqYZ9kUFFQ,2014-06-27,0.0,When in Rome,tip,wEwU88bt18BUf7DhHDRbHw
127,xFz5u2Tgv1RYmqYZ9kUFFQ,2015-01-03,0.0,Try ANY whisky by Cadenhead's,tip,vu3zS6buvxid2Gy4CMqY2Q
128,xFz5u2Tgv1RYmqYZ9kUFFQ,2015-12-06,0.0,"Outstanding lunchtime pies from Findlay's of Portobello. And great beer, obviously :-)",tip,RvyBcMVefE8BADMo0Dl48Q
129,KSaSzOVyWSo4Ma0UkBd56A,,,,,
130,5v2WUEmIPU8jTmOQ9xhcGA,2012-09-30,0.0,Cheapest bar in Edinburgh. It is so bad that it is funny. Don't expect anything and that is pretty much it.          Oh and it has changed it's name to Shandwicks from Edwards,tip,-QSNRIxny2I26yJT82OWtA
131,VekKmagfcsfq0UOeX_7RPg,,,,,
132,tw9LsOgI02DYT4L9Sr_quA,,,,,
133,9mW3X0VkQ61QWlJWWSGs7g,,,,,
134,e8wCD4XNCcxSeTSrAU6xLA,,,,,
135,UmOeVhicD3cTepEDC6p4jw,,,,,
136,tL5_K1Mxy_oddbUEjd-voQ,,,,,
137,Rphay8MhjPIGMcSVVucB8w,2012-10-04,0.0,Doigy told me to...!,tip,omwu8Lq0Ynp2ZyhnDHQ38g
138,WN2QUFWxIiTtUgW-oczrQg,2013-04-29,1.0,OMG cakes! You could have cake and wine here in the evening. Win.,tip,wx12_24dFiL1Pc0H_PygLw
139,WN2QUFWxIiTtUgW-oczrQg,2013-08-26,0.0,"Came with a friend and literally ordered one of each starter (and two of one) and a dessert in lieu of mains... the mains looked amazing, but I don't regret our approach since I love variety... still came to under £30 a person with two beers.",tip,dMNex88xg0EsAda_O7Jphg
140,WN2QUFWxIiTtUgW-oczrQg,2015-11-30,0.0,"Ask to be place table 3, best table out if the 11 they have. Book in advance and try their lunch for value for money meals",tip,KdUZomMtmpsT8u4MJAEGZA
141,WN2QUFWxIiTtUgW-oczrQg,2011-03-16,0.0,Most main meals come with veggies on the side.,tip,c2x5xCO3wwixaclonFpPVw
142,jNftD8BQ41UX4AImsXSsjA,,,,,
143,3JPBGbZ8cUreQqdEZmMqvQ,,,,,
144,IImme8H_HNUNNbPeTQwT_Q,2015-12-18,0.0,A decent 3 course Christmas lunch for £17.50 is hard to beat!,tip,vmyURrsBhEhnWjp697_qEw
145,IImme8H_HNUNNbPeTQwT_Q,2015-02-07,0.0,The bavarois is beautiful! They know how to do desserts,tip,tZs84cKAUSOtP_nAiSdreQ
146,Yly8lmMDbqqznWJxpez2hA,,,,,
147,01lSqf42wyNaiEmNgIrutg,2015-07-25,0.0,"An excellent surprise, complete with check in deal for a free small plate!",tip,JCkzKmJYVfA6MEhsShpfsg
148,-UwZsTF1q2xaSm4bI_Azqw,2015-12-01,0.0,Worth it just for the views (go on a clear day). Watch the signs and avoid the holographic tarantula if you're arachnophobic,tip,vmyURrsBhEhnWjp697_qEw
149,-UwZsTF1q2xaSm4bI_Azqw,2013-07-25,0.0,Go do the guard trip on the 5th floor!!!,tip,RpwnE337F7wa8fUr13WCLw
150,lSIyCvaWZl-Ex9y3r2nDPg,2012-10-20,0.0,"Don't bother, unless you like being ignored...",tip,kufqCcUhbXfmXiwbF47wRg
151,j_Osmk22IY88-f8Bzr3m-g,,,,,
152,EDEZNi_8fgQnQK7U98pCeA,2011-06-03,0.0,"Now the decent weather is upon us, for now at least, the beer garden here comes into it's own!",tip,OH7IB5YVhs41H7x4dHpuNg
153,EDEZNi_8fgQnQK7U98pCeA,2015-09-08,0.0,"Really nice setting, beautiful decor, staff were lovely :)",tip,5xup0JWKGeq6hhoNTG2QGg
154,EDEZNi_8fgQnQK7U98pCeA,2011-02-24,0.0,"£3.30 for a pint of Guinness, but I'm sitting in a great beer garden looking towards the stadium...beats work any ol day.",tip,OH7IB5YVhs41H7x4dHpuNg
155,jgUtE_lFxqhMcG4ubWCQLg,2015-11-26,0.0,"Not many people know but the coffee here is one the cheapest in Edinburgh  at under £2 and it's very good. 

Also, the restaurant opens at 10 in case you're hungry for an early lunch and want to avoid the crowds.",tip,4r-Z4tfq1-mEL11IkGTfTQ
156,jgUtE_lFxqhMcG4ubWCQLg,2015-12-09,0.0,Some of the best falafel in Edinburgh!,tip,hdp4-ABw5NZVWl0itwQ5_w
157,jgUtE_lFxqhMcG4ubWCQLg,2015-01-12,0.0,Delicious lamb.,tip,W9XwRjRsgn_mz-x86IiImw
158,7jqK8QfIj5PN2HFKgDKBfw,,,,,
159,RTKYidJ6nmw0chY3K3zh2g,2012-08-10,0.0,Kickstarting my first proper Edinburgh Festival day this year with a coffee in the Garden Cafe...sun is out and everyone is happy!,tip,fWSwi74Zk1mscAQcIABMuw
160,RTKYidJ6nmw0chY3K3zh2g,2012-12-15,0.0,One of the most Christmassy places in Edinburgh! Amazing decorations!,tip,gxNLfuOCnHrH5kVVWhFDiQ
161,RTKYidJ6nmw0chY3K3zh2g,2013-06-22,0.0,Will make custom cocktails if you ask,tip,-iybCAWa4QYOkTq0g2MnKQ
162,RTKYidJ6nmw0chY3K3zh2g,2013-08-23,0.0,"Lovely afternoon tea!  Gorgeous room, great service and the food was quite good.",tip,LYpKaf8OaS91gluRfemj2w
163,RTKYidJ6nmw0chY3K3zh2g,2013-12-28,0.0,Amazing cocktails. Amazing architecture. Amazing times to be had at the most beautiful bar in the world! The Dome must not be missed!,tip,-9i_zc98yuCaQz148apVgg
164,RTKYidJ6nmw0chY3K3zh2g,2013-12-28,0.0,They have the best mojito in town and the interior is really gorgeous.,tip,LvPWjnGC6WgKuePsLt5UBQ
165,RTKYidJ6nmw0chY3K3zh2g,2014-11-27,0.0,"I'm not usually into sparkly stuff. But The Dome's Xmas lights are pretty impressive, or a tad overkill. You choose",tip,o4XEC_knhLrICxvTw67TDA
166,RTKYidJ6nmw0chY3K3zh2g,2014-12-29,0.0,Definitely worth a visit during the festive season. Building is decorated beautifully. Inside and out.,tip,cjXZwwuZywDURf5IgEtalw
167,RTKYidJ6nmw0chY3K3zh2g,2012-03-12,0.0,"Lovely afternoon tea and toast in gorgeous, relaxed surroundings! Decadent mondays...I love them!",tip,fWSwi74Zk1mscAQcIABMuw
168,MQo3FnweaE37sEDoG7hU5w,2014-12-23,0.0,Great pub with friendly people!,tip,vCY-P9T8a6PeSKDkaTGNHg
169,0FlLe1SZKZqf5Tg9VK1-gQ,2015-08-31,0.0,Lanark.,tip,M4MVVzNPZHiJdnNvWjL8VQ
170,0FlLe1SZKZqf5Tg9VK1-gQ,2015-12-05,0.0,For students any ticket price category magically changes to be £15!,tip,gxNLfuOCnHrH5kVVWhFDiQ
171,0FlLe1SZKZqf5Tg9VK1-gQ,2012-02-01,0.0,Brothers Davenport!,tip,wx12_24dFiL1Pc0H_PygLw
172,-Ub3g_uP6XqUtZwy5k8jPg,2015-03-08,0.0,"Achtung, kein Fahrstuhl vorhanden, dafür aber jede Menge Treppen.",tip,78yGM44ooDIy6B7wRFpJ6w
173,LrQlUZI63FLf6SjiiJbu5A,2012-07-08,0.0,"Thought it would be a huge rip due to its location, but a far better Scottish breakfast than yesterday AND cheaper!",tip,AEeQ7YgjLKdJ2b2y5_9a6w
174,LrQlUZI63FLf6SjiiJbu5A,2012-08-09,0.0,free fringe venue is upstairs. not a big space,tip,aViakmioe8WhEZxfk7K3-A
175,LrQlUZI63FLf6SjiiJbu5A,2013-08-23,0.0,Try the chicken,tip,pENVpJFtSXSoG9c6uHey8A
176,LrQlUZI63FLf6SjiiJbu5A,2014-04-29,0.0,Live music on a Tues night.,tip,TV2x0Wc8ZfmsUgQEt67b_A
177,LrQlUZI63FLf6SjiiJbu5A,2012-03-08,0.0,The haggis and also the beef and Guinness pie are delicious!,tip,q8yc3hyvxOZCzGHHfSS8hA
178,16_M0bA14jGcOE0hLmZK_w,,,,,
179,kzy5m93T7mbZJe9heq4PUA,2013-05-13,0.0,"OK place for a quick lunch or dinner, with cheap prices.",tip,EUYjCldLOBJ_ndLXKd0wow
180,kzy5m93T7mbZJe9heq4PUA,2012-11-25,0.0,Not as good as the Red Squirrel neighbor but very good value... So you can afford to be twice as drunk and twice as full!,tip,6ux_7Z6ycYYvC8PNxQbWfw
181,9lF6-JrS2PvTkw9KVxn3Yg,2013-05-22,0.0,They accept the taste card here,tip,TV2x0Wc8ZfmsUgQEt67b_A
182,DIlh3Ta7-7tfjKL1apaYHw,2014-04-29,0.0,Agree with Scott N. Get a pass to the spa. The saunas and steam rooms are the best I've ever been to.,tip,lIBDTXE2A1nqy8DiHtqbvg
183,DIlh3Ta7-7tfjKL1apaYHw,2014-09-14,0.0,Ask for a castle-facing room!,tip,hBBsNczFacbbQDsTe9y9PQ
184,mV2qIJvhYuHTI0_to25nrQ,2012-05-24,0.0,Sitting outside in this glorious sun #HappyAsLarry #IndependentEdinburgh,tip,Xk8WOG4_2sayloIV7A7Y8g
